,Player,Progressive Carries,Touches,Expected Assists,Progressive Passes,Passes,Interceptions,Possession-Winning-Tackles,Aerials Won,Non-Penalty Expected Goals,cluster,Component 1,Component 2
240,Memphis Depay,7.233009708737864,60.8252427184466,0.1893203883495145,3.3980582524271843,35.19417475728155,0.2912621359223301,0.3398058252427184,0.8737864077669902,0.35,4,2.3579220226783932,2.2976125539091017
241,Mattia Destro,1.4948453608247425,31.28865979381444,0.0515463917525773,1.288659793814433,10.824742268041238,0.3092783505154639,0.4123711340206186,3.5567010309278357,0.4,0,3.5665130193724353,-2.2300716403075214
242,Gerard Deulofeu,9.003436426116838,50.75601374570447,0.2405498281786941,4.6048109965635735,26.529209621993125,0.9278350515463916,0.3092783505154639,0.0687285223367697,0.27,4,2.4550274261755503,2.9012581151226198
243,Kiernan Dewsbury-Hall,6.153846153846154,64.48717948717949,0.1282051282051282,4.188034188034188,40.21367521367522,1.153846153846154,1.0683760683760684,0.982905982905983,0.06,4,-0.20541213340228376,1.3416200475876958
244,Giovanni Di Lorenzo,6.300940438871474,81.41065830721004,0.0846394984326018,4.984326018808778,63.69905956112853,1.4420062695924765,1.3479623824451412,1.6300940438871474,0.04,2,-1.9945485555353415,1.5294189252629806
245,Ángel Di María,11.256830601092895,76.28415300546447,0.3770491803278689,5.7923497267759565,48.90710382513661,0.9836065573770492,0.9836065573770492,0.0546448087431694,0.3,4,1.1035620779853044,5.373017683495839
246,Moussa Diaby,6.091205211726384,43.387622149837135,0.2964169381107492,3.3876221498371337,24.72312703583062,0.6840390879478827,0.3583061889250814,0.3257328990228013,0.25,4,2.935716082941512,2.17490613322568
247,Mouctar Diakhaby,1.9444444444444444,44.907407407407405,0.0046296296296296,2.314814814814815,25.09259259259259,2.638888888888889,1.4814814814814814,2.0370370370370368,0.02,5,-0.9446502260662049,-2.0239858625978804
248,Habib Diallo,1.871345029239766,35.67251461988304,0.1228070175438596,0.9941520467836256,15.614035087719296,0.3508771929824561,0.4093567251461988,3.0994152046783623,0.51,0,3.9190925981998728,-1.2395969147737933
249,Rúben Dias,8.951310861423222,90.8988764044944,0.0898876404494382,3.970037453183521,78.53932584269663,1.4232209737827717,1.0112359550561798,1.9850187265917605,0.08,2,-2.280706846504557,2.64279163012623
250,Brahim Díaz,5.970873786407767,47.52427184466019,0.1213592233009708,3.2524271844660197,29.90291262135922,0.5825242718446602,1.3106796116504853,0.3883495145631068,0.23,3,1.3611079359842642,1.238383831642953
251,Eric Dier,3.1378299120234603,74.34017595307918,0.0410557184750733,2.727272727272727,57.74193548387097,1.378299120234604,0.3812316715542522,2.6099706744868034,0.03,1,-1.077927508070713,-0.3440500265182725
252,Javairô Dilrosun,5.729166666666667,42.34375,0.1614583333333333,3.020833333333333,23.28125,1.25,0.5208333333333334,0.46875,0.16,3,1.7678224540791079,0.929459528358077
253,Sofiane Diop,6.9907407407407405,58.24074074074073,0.1898148148148148,4.861111111111111,33.56481481481481,1.5277777777777777,0.9259259259259258,0.8333333333333333,0.25,4,0.9664592111785497,1.8706891617881727
254,Axel Disasi,4.105960264900662,66.58940397350993,0.0132450331125827,3.642384105960265,50.860927152317885,1.9536423841059605,0.8940397350993378,2.748344370860927,0.06,1,-1.3339079691909415,-0.6223389960643874
255,Tiago Djaló,3.3590733590733595,69.03474903474904,0.0115830115830115,2.3552123552123554,51.38996138996139,1.196911196911197,1.505791505791506,1.0424710424710426,0.04,6,-1.4989314349175429,0.048126852962240875
256,Djené,2.398843930635838,47.45664739884393,0.0086705202312138,2.4566473988439306,29.91329479768786,2.6878612716763004,1.0404624277456649,1.9942196531791907,0.0,5,-0.9290274280188059,-1.7764054291348204
257,Koffi Djidji,2.33160621761658,54.30051813471503,0.005181347150259,2.4870466321243523,36.26943005181347,2.4870466321243523,1.0362694300518134,2.7461139896373057,0.03,5,-1.1028027763366934,-1.7993604897278355
258,Alexander Djiku,3.678929765886288,64.81605351170569,0.020066889632107,4.51505016722408,45.785953177257525,2.6755852842809364,1.3377926421404682,2.4749163879598663,0.07,1,-1.8203986161529704,-0.8255154917800156
259,Berat Djimsiti,3.3067729083665336,66.85258964143426,0.0398406374501992,3.187250996015936,48.32669322709163,2.1115537848605577,1.235059760956175,3.147410358565737,0.08,1,-1.4485166466765074,-0.8665748309512342
260,Nicolás Domínguez,3.482142857142857,65.9375,0.0982142857142857,4.464285714285714,43.83928571428572,2.008928571428572,2.142857142857143,1.6071428571428572,0.07,6,-1.7187440691517397,0.13345265333868586
261,Niklas Dorsch,1.7829457364341086,53.25581395348837,0.0116279069767441,3.062015503875969,35.46511627906977,2.48062015503876,2.093023255813953,0.813953488372093,0.01,1,-1.8592480101083624,-1.1479942025482646
262,Gabriel Dos Santos,4.235294117647059,67.6470588235294,0.0235294117647058,2.4411764705882355,52.8235294117647,1.1470588235294117,1.088235294117647,2.0,0.08,6,-0.9782745887118521,0.018721646854002297
263,Jodel Dossou,6.547085201793721,39.865470852017935,0.1121076233183856,2.286995515695067,18.565022421524663,0.4932735426008968,1.031390134529148,0.3139013452914798,0.23,3,2.149649375517942,1.0318935917871683
264,Abdoulaye Doucouré,3.120567375886525,49.255319148936174,0.0780141843971631,3.226950354609929,31.09929078014185,1.453900709219858,1.5957446808510638,1.5602836879432624,0.1,3,-0.08564735275613183,-0.527332359676916
265,Cheick Doucouré,6.880733944954128,68.01223241590213,0.0948012232415902,6.269113149847095,51.957186544342505,2.262996941896024,2.0489296636085625,0.6727828746177369,0.05,2,-2.16406789715688,1.555656390115724
266,Souleyman Doumbia,5.101214574898785,57.28744939271255,0.0607287449392712,2.2267206477732797,37.04453441295546,2.2267206477732797,0.931174089068826,0.688259109311741,0.03,6,-0.7761739925095809,0.26882524904695754
267,Domingos Duarte,1.1229946524064172,47.9144385026738,0.0,2.1390374331550803,29.3048128342246,1.390374331550802,0.4812834224598931,2.5668449197860963,0.04,5,0.3517909978753606,-2.161515323342781
268,Óscar Duarte,0.8121827411167513,58.78172588832488,0.015228426395939,1.7258883248730963,41.11675126903553,1.370558375634518,0.7106598984771574,4.416243654822336,0.05,5,-0.39005671034504197,-2.4255008391318125
269,Rubén Duarte,2.7491408934707904,58.45360824742268,0.0721649484536082,2.714776632302405,31.40893470790378,2.3367697594501715,1.3745704467353952,2.3367697594501715,0.02,1,-1.0442837858310055,-1.0445822792666601
270,Leo Dubois,7.010309278350516,80.10309278350516,0.0670103092783505,5.206185567010309,58.659793814432994,1.4432989690721651,1.907216494845361,0.9278350515463918,0.04,2,-2.2668895263862585,1.821681164695818
271,Ondrej Duda,3.1843575418994416,51.56424581005587,0.1396648044692737,3.463687150837989,28.268156424581008,1.564245810055866,1.005586592178771,1.3966480446927376,0.2,3,0.8653463510140086,-0.032755509511760754
272,Denzel Dumfries,3.644444444444445,50.0,0.1733333333333333,3.6,28.75555555555556,1.1555555555555554,1.1111111111111112,2.6222222222222222,0.26,3,1.396722921696704,-0.040213749532349255
273,Alfred Duncan,3.72093023255814,51.627906976744185,0.0837209302325581,4.837209302325581,34.93023255813954,1.069767441860465,1.069767441860465,0.6976744186046512,0.06,3,0.21595590150474714,0.13574210949431428
274,Lewis Dunk,1.4335664335664335,74.23076923076923,0.0069930069930069,1.888111888111888,58.6013986013986,1.6083916083916083,0.3846153846153846,3.1818181818181817,0.04,1,-1.3289009897126653,-1.3012279938497542
275,Hugo Duro,1.1274509803921569,32.20588235294118,0.0441176470588235,0.931372549019608,13.823529411764708,0.3921568627450981,0.9803921568627452,2.3529411764705883,0.19,0,2.20075930584269,-2.004278845893808
276,Jean-Kevin Duverne,4.1017964071856285,65.1497005988024,0.0868263473053892,4.491017964071856,40.449101796407184,2.3053892215568865,1.3173652694610778,1.2874251497005988,0.03,6,-1.3540871966292116,0.14020188163905198
277,Paulo Dybala,5.807860262008734,64.3231441048035,0.1615720524017467,4.323144104803494,40.0,0.8296943231441049,0.6550218340611355,0.1746724890829694,0.29,4,1.246173161077573,1.9896251087741594
278,Edin Džeko,3.5036496350364965,41.824817518248175,0.1642335766423358,3.0291970802919708,21.058394160583944,0.291970802919708,0.6569343065693432,3.467153284671533,0.48,0,3.47260803986543,-0.42740249526860047
279,Enzo Ebosse,3.333333333333333,59.71428571428572,0.0285714285714285,2.4761904761904763,43.61904761904762,1.9523809523809523,0.6666666666666666,1.1904761904761905,0.0,1,-0.9195566799079807,-0.4705513658678826
280,Odsonne Édouard,4.080459770114943,39.367816091954026,0.132183908045977,2.0689655172413794,18.10344827586207,0.632183908045977,0.7471264367816093,2.6436781609195403,0.34,0,2.7525001921175245,-0.42613030551686365
281,Maximilian Eggestein,2.7459016393442623,50.04098360655738,0.0655737704918032,3.729508196721312,28.975409836065577,1.3934426229508197,1.1885245901639343,2.7049180327868854,0.05,5,0.05491322003242629,-1.23357170539863
282,Albin Ekdal,1.868131868131868,50.65934065934066,0.0219780219780219,3.791208791208792,32.03296703296704,2.197802197802198,1.4835164835164836,1.5384615384615383,0.04,5,-0.9296145046439153,-1.405044842857868
283,Caleb Ekuban,2.774869109947644,36.91099476439791,0.1256544502617801,1.413612565445026,15.811518324607327,0.4712041884816753,0.7329842931937173,2.094240837696335,0.2,0,2.458932801974917,-0.8055166196404214
284,Elif Elmas,7.333333333333333,55.66666666666666,0.1111111111111111,2.0,39.72222222222222,0.8333333333333334,0.6666666666666666,0.4444444444444444,0.14,4,0.7922063045241305,1.70060422207624
285,Aritz Elustondo,3.247863247863248,59.44444444444445,0.0085470085470085,3.076923076923077,42.35042735042735,2.1367521367521367,0.6837606837606838,3.418803418803419,0.09,5,-0.7392839201300005,-1.4707907380095013
286,Nico Elvedi,1.851851851851852,73.29629629629629,0.0037037037037037,1.8888888888888888,58.77777777777778,2.185185185185185,0.8888888888888888,3.3703703703703702,0.06,1,-1.9467321512371425,-1.3566914328639894
287,Sepe Elye Wahi,2.4242424242424243,23.13131313131313,0.0454545454545454,0.4545454545454545,8.484848484848484,0.303030303030303,0.7070707070707071,0.7070707070707071,0.4,0,3.658148957124425,-1.0817578518313973
288,Mohamed Elyounoussi,4.933920704845815,42.02643171806167,0.1101321585903083,2.158590308370044,19.867841409691632,0.8370044052863437,1.4537444933920705,1.5418502202643172,0.26,3,1.6301142312982968,0.12782502857922495
289,Adri Embarba,5.927601809954751,51.26696832579185,0.1131221719457013,1.6289592760180995,22.217194570135742,1.3122171945701355,1.1312217194570136,0.9049773755656108,0.14,3,0.8184101365098843,0.6848355246582971
290,Breel Embolo,3.1535269709543567,39.377593360995846,0.1950207468879668,2.365145228215768,17.842323651452283,0.4564315352697095,0.871369294605809,1.825726141078838,0.36,0,3.056358203673054,0.07949797875300327
291,Emerson,4.960629921259843,69.84251968503938,0.0826771653543307,3.188976377952756,46.37795275590551,1.3779527559055118,1.535433070866142,1.6141732283464567,0.06,6,-1.1794465130541427,0.6587992650254717
292,Wataru Endo,3.571428571428571,61.86335403726707,0.0434782608695652,4.316770186335403,39.81366459627329,1.8322981366459623,1.3043478260869563,2.8881987577639747,0.17,1,-0.5923987959160005,-0.7709141068418258
293,Martin Erlic,0.7342657342657343,47.72727272727273,0.0139860139860139,0.8741258741258741,29.895104895104893,2.2027972027972025,0.7692307692307692,2.4825174825174825,0.08,5,-0.15585341546096673,-2.2594353847345343
294,Alfonso Espino,3.4864864864864864,60.35135135135136,0.1054054054054054,2.702702702702702,30.37837837837838,2.45945945945946,2.108108108108108,1.4864864864864864,0.04,6,-1.4810066179390486,-0.22797609708592265
295,Maxime Estève,1.5048543689320388,48.68932038834952,0.0,1.407766990291262,33.980582524271846,2.1359223300970878,0.9223300970873786,1.7475728155339805,0.04,5,-0.563696320782252,-1.7643711383751262
296,Pervis Estupiñán,5.257142857142857,71.37142857142857,0.1085714285714285,4.457142857142857,47.77142857142857,2.742857142857143,1.1428571428571428,1.6571428571428573,0.04,6,-1.7698576014518093,0.623242918676218
297,Fabinho,4.124513618677043,69.49416342412452,0.0544747081712062,4.163424124513619,52.17898832684825,2.1789883268482493,1.4396887159533074,1.7509727626459144,0.07,6,-1.8078867389443178,0.11095948028814166
298,Fábio,3.081081081081081,57.4054054054054,0.0486486486486486,2.5945945945945947,34.054054054054056,2.108108108108108,1.945945945945946,2.1621621621621623,0.04,1,-1.3740328919768776,-0.9054825505539374
299,Wout Faes,1.4054054054054057,49.2972972972973,0.0054054054054054,1.5945945945945943,33.945945945945944,2.189189189189189,0.7297297297297297,1.351351351351351,0.06,5,-0.38179460233345913,-1.601570406114767
300,Romain Faivre,8.14070351758794,57.03517587939699,0.1658291457286432,4.371859296482413,33.517587939698494,1.306532663316583,1.206030150753769,0.4020100502512563,0.12,4,0.3840593142286574,2.1476445875328336
301,Fali,1.3,44.15,0.05,1.8,26.15,1.75,1.35,2.0,0.04,5,-0.11049604337619996,-1.7144965391930906
302,Davide Faraoni,2.237762237762237,60.17482517482517,0.1013986013986013,4.965034965034965,33.531468531468526,1.1188811188811187,1.573426573426573,1.6083916083916083,0.1,6,-0.19477009639238954,-0.3248091766671344
303,Nabil Fekir,7.645161290322581,63.354838709677416,0.2193548387096774,4.483870967741935,39.2258064516129,0.5161290322580645,1.096774193548387,0.967741935483871,0.16,4,0.896954309122991,2.537035616127743
304,Luiz Felipe,2.2382671480144407,75.16245487364621,0.003610108303249,2.6714801444043323,60.3971119133574,1.516245487364621,0.9025270758122744,2.0216606498194944,0.01,1,-1.8437435800760447,-0.5643841010621646
305,Kiko Femenía,3.3193277310924367,59.83193277310925,0.134453781512605,3.3193277310924367,35.96638655462185,2.647058823529412,1.092436974789916,0.8823529411764706,0.0,6,-1.053588717411953,0.08217747833411984
306,Bruno Fernandes,6.069364161849711,70.0,0.2427745664739884,5.664739884393064,44.04624277456647,1.0982658959537572,1.3005780346820808,0.6647398843930635,0.24,4,0.4286782608679297,2.522866446156236
307,Álex Fernández,4.035087719298246,55.08771929824561,0.0701754385964912,4.166666666666667,35.78947368421053,1.6666666666666663,1.4035087719298245,1.0087719298245614,0.06,6,-0.5502094789222007,0.0046121093435370205
308,Fernando,2.669902912621359,68.93203883495146,0.0145631067961165,2.4757281553398056,54.41747572815534,2.0388349514563107,1.116504854368932,2.0388349514563107,0.03,1,-1.8319004548559241,-0.6764313155515126
309,Alex Ferrari,1.4207650273224044,55.3551912568306,0.0,2.021857923497268,37.59562841530055,2.9508196721311477,1.3114754098360657,1.3114754098360657,0.02,1,-1.70313429352971,-1.5833269773234602
310,Jordan Ferri,5.2631578947368425,86.87306501547988,0.0804953560371517,6.532507739938081,65.015479876161,1.2693498452012384,1.455108359133127,0.5263157894736843,0.01,2,-2.2998945247210365,1.7784078824756764
311,Fidel,5.617529880478087,54.26294820717131,0.2031872509960159,4.46215139442231,32.39043824701195,0.7171314741035856,0.796812749003984,0.2788844621513944,0.09,4,1.145984514060333,1.6970597292177898
312,Junior Firpo,5.105263157894737,61.1578947368421,0.1368421052631579,3.8947368421052633,40.78947368421053,1.736842105263158,2.0,1.736842105263158,0.05,6,-1.1543767624457268,0.6815108011507478
313,Phil Foden,5.550847457627119,56.22881355932203,0.2796610169491525,3.2203389830508478,37.45762711864406,0.7203389830508474,0.635593220338983,0.3389830508474576,0.39,4,2.4058796714256525,2.504657876800347
314,Seko Fofana,6.487935656836462,60.4289544235925,0.099195710455764,3.056300268096515,42.78820375335121,1.3941018766756033,0.5898123324396783,0.4557640750670241,0.2,4,0.4577488836262174,1.4523041811031396
315,Youssouf Fofana,5.432098765432099,60.74074074074074,0.1069958847736625,5.51440329218107,37.86008230452675,1.8106995884773665,2.098765432098765,0.6584362139917695,0.05,6,-1.2688632597284966,0.9366343123832432
316,Thomas Foket,3.064516129032258,52.70161290322581,0.0887096774193548,2.9838709677419355,34.71774193548387,1.814516129032258,0.6854838709677419,0.6048387096774194,0.02,6,-0.10371813560038227,-0.18093999630417282
317,José Fonte,2.473684210526316,64.13157894736842,0.0210526315789473,2.6578947368421053,47.76315789473684,1.868421052631579,0.3947368421052631,2.9473684210526314,0.04,5,-0.8148452888949257,-1.2556820314228778
318,Pablo Fornals,4.95176848874598,54.95176848874598,0.180064308681672,5.209003215434083,33.31189710610932,1.5112540192926045,1.0932475884244373,0.932475884244373,0.15,3,0.5507552856539157,1.0417736959153727
319,Emil Forsberg,5.842105263157895,51.68421052631579,0.1894736842105263,4.578947368421052,33.526315789473685,0.3157894736842105,0.7894736842105263,0.5263157894736842,0.24,4,1.9319772367991122,1.7530828170110524
320,Adam Forshaw,2.764705882352941,57.11764705882353,0.0647058823529411,3.588235294117647,39.88235294117647,1.7647058823529411,1.6470588235294117,0.7647058823529411,0.02,6,-1.1367006976646479,-0.23145168016459292
321,Dimitri Foulquier,3.4615384615384617,48.76923076923077,0.0269230769230769,2.8076923076923075,27.115384615384617,2.0384615384615383,1.0,0.9615384615384616,0.03,5,-0.29429472906032283,-0.8187070724724738
322,Juan Foyth,4.392523364485982,66.07476635514018,0.0841121495327102,3.7850467289719623,46.728971962616825,1.588785046728972,2.149532710280374,2.242990654205608,0.02,6,-1.7906446634215096,0.15673387531207708
323,Przemysław Frankowski,4.963235294117647,64.04411764705883,0.1470588235294117,3.75,43.34558823529412,1.875,1.397058823529412,0.4411764705882353,0.11,6,-0.7070794126690425,1.2862565153125705
324,Davide Frattesi,4.826498422712934,52.64984227129337,0.1104100946372239,3.470031545741325,33.40694006309148,1.4195583596214512,0.8517350157728707,0.8832807570977919,0.2,3,0.7890976435804303,0.5795088901708676
325,Fred,3.2888888888888888,71.33333333333333,0.0888888888888888,4.8,49.91111111111111,2.1777777777777776,1.6888888888888889,0.7111111111111111,0.07,6,-1.8615520661652112,0.5070845822234302
326,Remo Freuler,6.007604562737642,75.32319391634981,0.0684410646387832,6.692015209125475,55.133079847908746,1.8250950570342208,1.634980988593156,1.026615969581749,0.06,2,-1.9774502942145225,1.2678694947779874
327,Jeremie Frimpong,8.289473684210526,65.39473684210526,0.1798245614035087,2.719298245614035,43.24561403508772,1.7105263157894737,0.9210526315789472,1.0087719298245614,0.03,2,-0.4638332660715543,2.1973051493097002
328,Jorge de Frutos,5.357142857142857,39.13265306122449,0.1683673469387754,2.653061224489796,17.60204081632653,1.0714285714285714,1.2244897959183672,0.4081632653061224,0.3,3,2.158940921472551,0.9328791746978038
329,Chris Führich,5.7368421052631575,48.1578947368421,0.1894736842105263,3.0526315789473686,29.157894736842103,1.0526315789473684,1.2105263157894737,0.5263157894736842,0.18,4,1.2078641721996624,1.407195087194994
330,Angelo Fulgini,5.938461538461539,57.35384615384616,0.0892307692307692,3.6,35.23076923076923,1.1076923076923078,0.6461538461538462,1.0461538461538462,0.18,3,0.7890439700177619,0.8609556664443804
331,Javi Galán,7.486338797814207,73.0327868852459,0.0628415300546448,3.4153005464480874,46.939890710382514,1.9398907103825136,2.1038251366120218,0.819672131147541,0.01,2,-2.266386879382654,1.524820514004967
332,Conor Gallagher,3.3227848101265822,50.25316455696202,0.110759493670886,1.962025316455696,28.16455696202532,1.360759493670886,1.3924050632911391,1.1075949367088609,0.18,3,0.5777736784005814,-0.041917901501190805
333,Cristian Gamboa,3.089005235602094,61.361256544502616,0.0575916230366492,4.031413612565444,36.230366492146594,3.1413612565445024,2.3560209424083767,1.3612565445026177,0.0,1,-2.5754841522966223,-0.6384139465567286
334,Kévin Gameiro,4.150943396226415,40.264150943396224,0.0867924528301886,1.69811320754717,24.11320754716981,0.5283018867924528,0.490566037735849,0.4528301886792453,0.44,0,3.0085012810974026,0.3549889987592574
335,Idrissa Gana Gueye,5.43956043956044,86.37362637362638,0.0934065934065934,4.78021978021978,71.20879120879121,2.032967032967033,2.2527472527472527,0.5494505494505495,0.1,2,-3.120952938438901,1.9689714675666627
336,Álvaro García,5.675675675675676,41.74174174174175,0.1531531531531531,2.3123123123123124,19.36936936936937,1.831831831831832,1.0810810810810811,0.2402402402402402,0.19,3,1.2340836729628852,0.8167764644286866
337,Dani García,1.5289256198347108,50.78512396694215,0.0206611570247933,3.59504132231405,33.18181818181818,0.8677685950413223,1.0743801652892562,1.7355371900826446,0.03,5,0.06927316112529408,-1.329890341188058
338,David García,2.260869565217391,51.971014492753625,0.008695652173913,2.898550724637681,34.11594202898551,2.1159420289855078,0.6666666666666666,4.608695652173913,0.04,5,-0.4387774157890588,-2.539818607167378
339,Eric García,5.903083700440529,81.01321585903084,0.0088105726872246,5.3744493392070485,68.28193832599119,2.290748898678414,0.7048458149779736,1.4096916299559472,0.01,2,-2.5232067830377924,0.8402723934472882
340,Francisco Garcia,7.5,61.01190476190476,0.0357142857142857,3.3035714285714284,39.67261904761904,2.113095238095238,0.9821428571428572,0.8928571428571428,0.02,6,-1.0418573792928454,0.8607381277967945
341,Raúl García,1.95,40.65,0.135,3.2,18.65,0.85,0.9,3.9,0.26,0,2.1628247310921997,-1.5750495072800452
342,Rubén García,5.0,58.71212121212122,0.1287878787878787,3.75,33.75,0.8333333333333334,0.9090909090909092,1.325757575757576,0.06,3,0.45556244746411895,0.7109458542746049
343,Johan Gastien,3.639344262295082,95.18032786885246,0.0688524590163934,6.983606557377049,70.49180327868852,2.459016393442623,1.4426229508196722,0.6885245901639344,0.03,2,-3.3779442251747906,1.2018857066554631
344,Yannick Gerhardt,4.514285714285714,59.02857142857143,0.1028571428571428,4.514285714285714,35.2,1.7714285714285714,1.7142857142857142,1.542857142857143,0.1,6,-0.6773365059283797,0.24838938666879712
345,Valère Germain,1.0958904109589045,30.502283105022837,0.1004566210045662,1.2785388127853885,16.484018264840184,0.6849315068493151,0.9589041095890412,2.602739726027397,0.19,0,2.20767610217669,-1.802276183339446
346,Gerson,4.982332155477032,57.17314487632509,0.0883392226148409,2.508833922261484,41.76678445229682,0.8833922261484098,1.2367491166077738,0.7773851590106007,0.19,3,0.3354630343638043,0.8822506282895979
347,Ben Gibson,2.2382671480144407,57.65342960288809,0.0,2.815884476534296,38.44765342960289,1.7328519855595668,0.6137184115523466,2.4187725631768955,0.04,5,-0.4982740071736484,-1.4956765194853854
348,Niko Gießelmann,2.5974025974025974,59.04761904761904,0.0649350649350649,4.285714285714286,34.15584415584416,0.9523809523809524,0.4329004329004329,1.4285714285714284,0.14,3,0.7665221599572962,-0.4074610568731225
349,Óscar Gil,2.553191489361702,52.659574468085104,0.1329787234042553,1.5957446808510638,33.29787234042553,1.702127659574468,1.5957446808510638,0.3723404255319149,0.01,6,-0.5403935400092892,0.09643093811585104
350,Billy Gilmour,3.883495145631068,67.9126213592233,0.0970873786407767,4.514563106796116,46.50485436893204,1.6019417475728157,1.0679611650485437,0.5825242718446602,0.05,6,-0.9123070343668667,0.7141695665542186
351,Matthias Ginter,5.496183206106871,77.36641221374046,0.0610687022900763,5.610687022900764,56.29770992366412,1.7557251908396947,1.2213740458015268,3.435114503816794,0.08,6,-1.6916544381553715,0.20628179949694597
352,Jimmy Giraudon,0.7777777777777778,56.11111111111112,0.0166666666666666,1.5555555555555556,41.388888888888886,3.4444444444444446,0.3888888888888889,0.8888888888888888,0.0,1,-1.481055265237348,-1.603414927468865
353,Andrei Girotto,1.8857142857142857,61.02857142857143,0.0257142857142857,2.3142857142857145,39.94285714285714,2.3714285714285714,1.457142857142857,3.1142857142857143,0.08,5,-1.3985044534507058,-1.6486611723684719
354,Olivier Giroud,0.8095238095238095,33.714285714285715,0.0952380952380952,1.0952380952380951,16.047619047619047,0.1904761904761904,0.5238095238095238,4.666666666666667,0.42,0,3.5460688731728625,-2.3938918526857798
355,Serge Gnabry,9.382716049382717,68.3127572016461,0.2757201646090535,5.267489711934156,44.032921810699584,1.0699588477366255,1.39917695473251,0.2469135802469135,0.34,4,0.9220752267259065,3.9140970131324817
356,Ben Godfrey,1.9111111111111112,47.2,0.0311111111111111,1.7333333333333334,26.88888888888889,2.1333333333333333,1.1555555555555554,2.2666666666666666,0.05,5,-0.33328366470782234,-1.7712479291765026
357,Maxi Gómez,1.7050691244239633,29.67741935483871,0.0875576036866359,1.336405529953917,12.211981566820278,0.184331797235023,0.2764976958525346,4.055299539170507,0.24,0,3.2860369895983648,-2.259000255465462
358,Papu Gómez,9.696969696969695,60.2020202020202,0.101010101010101,3.939393939393939,42.37373737373737,0.9090909090909092,0.8585858585858586,0.6060606060606061,0.12,4,0.30243964467421053,2.3732960891781607
359,Sergi Gómez,0.5960264900662252,53.94039735099338,0.0264900662251655,1.1589403973509933,38.01324503311258,1.589403973509934,0.4966887417218543,1.5562913907284768,0.03,5,-0.16054431124806354,-1.5375830144646236
360,Maxime Gonalons,2.906976744186047,48.72093023255814,0.0465116279069767,3.779069767441861,31.62790697674419,1.627906976744186,1.976744186046512,2.2093023255813957,0.02,5,-0.8641929010007634,-1.1187060673430433
361,Diego González,0.6532663316582915,45.22613065326634,0.0050251256281407,1.256281407035176,29.69849246231156,1.8592964824120604,0.7537688442211056,1.7085427135678393,0.01,5,-0.1467918452135418,-2.0840202448662795
362,Nicolás González,6.145038167938932,52.21374045801527,0.1450381679389313,3.16793893129771,26.87022900763359,1.2595419847328244,0.7633587786259542,3.1297709923664123,0.27,3,1.5306189517350675,0.28275021229510866
363,Anthony Gordon,5.433070866141732,45.43307086614173,0.1299212598425196,2.1653543307086616,19.80314960629921,1.4173228346456694,1.4173228346456694,0.7086614173228347,0.13,3,0.8127987125667033,0.5572276141699212
364,Andoni Gorosabel,4.448818897637795,66.85039370078741,0.1102362204724409,3.425196850393701,48.18897637795276,0.984251968503937,1.141732283464567,1.4173228346456694,0.02,6,-0.6815929177541551,0.7524527633514138
365,Amine Gouiri,6.405228758169934,46.40522875816993,0.2222222222222222,2.4509803921568625,26.666666666666664,0.3594771241830065,0.4901960784313725,0.5555555555555556,0.28,4,2.7424981626885256,1.897459098179688
366,Lucas Gourna-Douath,3.9,52.95,0.015,2.2,38.2,1.35,1.85,0.9,0.05,6,-0.9186072272660823,-0.26006483147793924
367,Jeffrey Gouweleeuw,1.748251748251748,53.49650349650349,0.0419580419580419,2.657342657342657,30.349650349650343,2.657342657342657,1.3986013986013983,2.062937062937063,0.04,5,-1.1075148648003315,-1.5855486675326294
368,Jonathan Gradit,6.422287390029325,70.73313782991202,0.0381231671554252,5.425219941348973,54.69208211143695,2.5806451612903225,0.93841642228739,1.964809384164223,0.0,6,-2.0905045384613237,0.4795221256990225
369,Alberto Grassi,2.31404958677686,55.45454545454545,0.0578512396694214,2.56198347107438,35.70247933884298,3.181818181818182,1.0330578512396695,2.644628099173554,0.05,5,-1.2753048212708338,-1.5415047766760268
370,Andrew Gravillon,2.4050632911392404,50.59071729957806,0.0295358649789029,2.827004219409283,30.50632911392405,2.1940928270042197,0.8860759493670887,1.3080168776371308,0.03,5,-0.45583105676364194,-1.1881624844993763
371,Demarai Gray,6.6923076923076925,42.61538461538461,0.1653846153846153,1.7307692307692308,20.923076923076923,0.6153846153846154,0.7307692307692307,0.2307692307692307,0.17,4,2.107569326352216,1.4441769642299025
372,Jack Grealish,13.474178403755868,57.08920187793427,0.2957746478873239,3.8497652582159625,38.96713615023474,0.7511737089201878,0.704225352112676,0.7511737089201878,0.22,4,1.7511404835933417,4.637585634935657
373,Sebastian Griesbeck,0.9963099630996308,43.21033210332103,0.003690036900369,1.6605166051660516,25.719557195571955,2.2878228782287824,1.328413284132841,2.3985239852398523,0.03,5,-0.5679969629379423,-2.397586096049132
374,Antoine Griezmann,3.617021276595744,48.723404255319146,0.1808510638297872,2.3404255319148937,29.78723404255319,0.9574468085106382,1.0638297872340423,1.8617021276595744,0.25,3,1.5454585547761122,0.3136990578249544
375,Vincenzo Grifo,4.837662337662337,55.45454545454545,0.2272727272727272,4.512987012987013,33.83116883116883,1.0389610389610389,0.6168831168831169,0.7467532467532467,0.15,4,1.303634288385389,1.4642065826147581
